,MTFCC,OID,LNDMRKNS,BASENAME,NAME,LSADC,FUNCSTAT,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,Street Address,City,State,Zip Code
4120,K1235,1104486654892,,North Coast Youth,North Coast Youth Corr Faclty,,,17517,,46.1427158,-123.9067918,46.1427158,-123.9067918,1250 Southeast 19th Street,Warrenton,OR,97146
4121,K1236,1104483941148,,North County Detention,North County Detention Faclty,,,31101,,38.5131159,-122.8015215,38.5131159,-122.8015215,5401 Ordinance Road,Santa Rosa,CA,95403
4122,K1237,1104474596751,,North Dakota State,North Dakota State Penitentiary,,,317458,,46.8004443,-100.7397419,46.8004443,-100.7397419,3303 East Main Avenue,Bismarck,ND,58501
4123,K1237,1104474613574,,North Dakota Women's Correctional and Rehabilitation,North Dakota Women's Correctional and Rehabilitation Ctr,,,28103,,46.535441,-102.867222,46.535441,-102.867222,440 McKenzie Street,New England,ND,58647
4124,K1235,1104474630411,,North Dakota Youth Correctional,North Dakota Youth Correctional Ctr,,,194803,,46.8186178,-100.9124303,46.8186178,-100.9124303,701 16th Avenue Southwest,Mandan,ND,58554
4125,K1238,1104474457691,,North End Transitional Housing Unit,North End Transitional Housing Unit,,,19446,,43.2254334,-71.5552641,43.2254334,-71.5552641,268 North State Street,Concord,NH,03301
4126,K1237,1104692863434,,North Fork,North Fork Corr Faclty,,,221424,,35.2935742,-99.6133069,35.2935742,-99.6133069,1605 East Main Street,Sayre,OK,73662
4127,K1237,1104693028275,,North Georgia,North Georgia Detention Ctr,,,21063,,34.2947301,-83.8249986,34.2947301,-83.8249986,622 Main Street Southwest,Gainesville,GA,30501
4128,K1237,1104486818616,,North Idaho Correctional,North Idaho Correctional Instn,,,74238,,46.079089,-116.4279139,46.079089,-116.4279139,236 Radar Road,Cottonwood,ID,83522
4129,K1235,1104486607309,,North Iowa Juvenile,North Iowa Juvenile Detention Ctr,,,8444,,42.57212,-92.3664128,42.57212,-92.3664128,1440 West Dunkerton Road,Waterloo,IA,50703
4130,K1236,1104492647737,,North Kansas City,North Kansas City City Hall,,,12033,,39.1432522,-94.5731805,39.1432522,-94.5731805,2010 Howell Street,North Kansas City,MO,64116
4131,K1237,1104474125884,,North Kern,North Kern State Prison,,,2546697,,35.7830877,-119.3123321,35.7830877,-119.3123321,2737 West Cecil Avenue,Delano,CA,93215
4132,K1237,1104689781800,,North Lake,North Lake Corr Faclty,,,489435,,43.9266428,-85.8359387,43.9266428,-85.8359387,1340 West 32nd Street,Baldwin,MI,49304
4133,K1236,1104474549621,,North Las Vegas,North Las Vegas Detention Ctr,,,46937,,36.2002776,-115.1173067,36.1997215,-115.1170075,2300 Civic Center Drive,North Las Vegas,NV,89030
4134,K1237,1104475301179,,North Lawndale Adult Transition,North Lawndale Adult Transition Ctr,,,8361,,41.8679422,-87.6977735,41.8679422,-87.6977735,2839 West Fillmore Street,Chicago,IL,60612
4135,K1236,1104691971085,,North Myrtle Beach Public Safety,North Myrtle Beach Public Safety Dept,,,11759,,33.8277015,-78.6852854,33.8277015,-78.6852854,1015 2nd Avenue South,North Myrtle Beach,SC,29582
4136,K1236,1104690968870,,North Olmsted,North Olmsted Police Dept,,,14688,,41.4149338,-81.9240032,41.4149338,-81.9240032,27243 Lorain Road,North Olmsted,OH,44070
4137,K1237,1104691195120,,North Piedmont Correctional Center for Women,North Piedmont Correctional Center for Women,,,20165,,35.8130669,-80.2287479,35.8130669,-80.2287479,1420 Raleigh Road,Lexington,NC,27292
4138,K1236,1104690968498,,North Randall Village,North Randall Village Hall,,,4026,,41.4274328,-81.5240232,41.4274328,-81.5240232,21937 Miles Road,North Randall,OH,44128
4139,K1236,1104483290879,,North Richland Hills,North Richland Hills Police Dept,,,27237,,32.8383372,-97.2253288,32.8383372,-97.2253288,7301 Northeast Loop 820,North Richland Hills,TX,76180
4140,K1236,1104691438020,,North Ridgeville,North Ridgeville City Hall,,,19620,,41.3856061,-82.0176802,41.3856061,-82.0176802,7327 Avon Belden Road,North Ridgeville,OH,44039
4141,K1236,1104690214581,,North Royalton,North Royalton Police Dept,,,22098,,41.3148241,-81.738228,41.3148241,-81.738228,7404 Acorn Court,North Royalton,OH,44133
4142,K1237,1104692369545,,North Texas Intermediate Sanction,North Texas Intermediate Sanction Faclty,,,32864,,32.8281669,-97.3417148,32.8281669,-97.3417148,4800 Blue Mound Road,Fort Worth,TX,76106
4143,K1236,1104699277975,,Northampton County Department of Corrections,Northampton County Department of Corrections,,,45981,,40.6879362,-75.216518,40.6879362,-75.216518,666 Walnut Street,Easton,PA,18042
4144,K1236,1104691813931,,Northampton County,Northampton County Jail,,,5230,,36.3892793,-77.4198379,36.3892793,-77.4198379,105 West Jefferson Street,Jackson,NC,27845
4145,K1235,1104699277301,,Northampton County Juvenile Justice,Northampton County Juvenile Justice Ctr,,,11202,,40.6889934,-75.2158713,40.6889934,-75.2158713,105 South Union Street,Easton,PA,18042
4146,K1237,1104492675243,,Northeast Arkansas Community Corrections,Northeast Arkansas Community Corrections Ctr,,,102298,,35.6847397,-89.9892219,35.6847397,-89.9892219,1351 Richard E Prewitt Drive,Osceola,AR,72370
4147,K1235,1104492538127,,Northeast Community Treatment,Northeast Community Treatment Ctr,,,1723,,39.1665825,-91.8849197,39.1665825,-91.8849197,710 South Clark Street,Mexico,MO,65265
4148,K1237,1104492448103,,Northeast Correctional Complex Annex,Northeast Correctional Complex Annex,,,104833,,36.2115913,-82.1066946,36.2115913,-82.1066946,218 Railroad Grade Road,Roan Mountain,TN,37687
4149,K1237,1104492482666,,Northeast Correctional,Northeast Correctional Complx,,,757363,,36.4454997,-81.8852769,36.4454997,-81.8852769,5248 Highway 67 West,Mountain City,TN,37683
4150,K1237,1104492847102,,Northeast Correctional,Northeast Correctional Ctr,,,450421,3017.0,39.3695621,-91.2252649,39.3696144,-91.2242604,13698 Pike 46,Bowling Green,MO,63334
4151,K1235,1104692396884,,Northeast Nebraska Juvenile,Northeast Nebraska Juvenile Ctr,,,5613,,41.8435223,-97.4578426,41.8435223,-97.4578426,1313 North Main Street,Madison,NE,68748
4152,K1237,1104474254875,,Northeast New Mexico Detention,Northeast New Mexico Detention Faclty,,,281250,,36.4356628,-103.1239672,36.4356628,-103.1239672,185 Doctor Michael Jenkins Road,Clayton,NM,88415
4153,K1237,1104493428072,,Northeast Ohio Community Alternative Program,Northeast Ohio Community Alternative Program,,,31790,,41.2328922,-80.8121691,41.2328922,-80.8121691,411 Pine Avenue Southeast,Warren,OH,44483
4154,K1237,1104691870756,,Northeast Ohio Correctional,Northeast Ohio Correctional Ctr,,,302807,2278.0,41.1309564,-80.631658,41.130944,-80.6316543,2240 Hubbard Road,Youngstown,OH,44505
4155,K1237,1104693146915,,Northeast Oklahoma Correctional,Northeast Oklahoma Correctional Ctr,,,580343,,36.6617698,-95.1209729,36.6617698,-95.1209729,442586 East,Vinita,OK,74301
4156,K1237,1104690213290,,Northeast Pre-Release,Northeast Pre-Release Ctr,,,60628,,41.4888768,-81.6676656,41.4888768,-81.6676656,2675 East 30th Street,Cleveland,OH,44115
4157,K1237,1104469202621,,Northeast Regional Corr,Northeast Regional Corr Complx,,,114213,,44.395898,-72.0279479,44.395898,-72.0279479,1270 U.S. 5,Saint Johnsbury,VT,05819
4158,K1236,1104699367429,,Northeast Regional Corrections,Northeast Regional Corrections Ctr,,,7015,,46.9166026,-92.3298315,46.9166026,-92.3298315,6102 Abrahamson Road,Saginaw,MN,55779
4159,K1237,1104470442307,,Northeastern Correctional,Northeastern Correctional Ctr,,,453049,10733.0,42.4716276,-71.3974743,42.471865,-71.3975792,976 Barretts Mill Road,Concord,MA,01742
4160,K1237,1104484131866,,Northern California Re-Entry,Northern California Re-Entry Faclty,,,551798,,37.9021103,-121.1878779,37.9021103,-121.1878779,7170 Arch Road,Stockton,CA,95215
4161,K1235,1104474496820,,Northern California Youth Correctional,Northern California Youth Correctional Complx,,,1811735,,37.8948986,-121.1958467,37.8948986,-121.1958467, Unnamed Road,Stockton,CA,95215
4162,K1236,1104486541698,,Northern Cheyenne Adult,Northern Cheyenne Adult Detention Ctr,,,3488,,45.6243634,-106.6678992,45.6243634,-106.6678992,100 Eagle Feathers Street,Lame Deer,MT,59043
4163,K1235,1104475547750,,Northern Cheyenne Youth Services,Northern Cheyenne Youth Services Ctr,,,21434,,45.5398861,-106.9565604,45.5398861,-106.9565604, Mennonite Church Road,Busby,MT,59016
4164,K1237,1104689725696,,Northern Correctional,Northern Correctional Instn,,,37396,,42.0183133,-72.4943029,42.0183133,-72.4943029,287 Bilton Road,Somers,CT,06071
4165,K1237,1104484222170,,Northern Marianas,Northern Marianas Corr Faclty,,,13704,,15.157701,145.7073655,15.157701,145.7073655, Nauru Loop,Susupe,Saipan,96950
4166,K1236,1104692009088,,Northern Neck Regional,Northern Neck Regional Jail,,,52260,,37.9642544,-76.7911778,37.9642544,-76.7911778,3908 Richmond Road,Warsaw,VA,22572
4167,K1237,1104474620741,,Northern Nevada Correctional,Northern Nevada Correctional Ctr,,,194105,,39.108854,-119.7439677,39.108854,-119.7439677,1721 Snyder Avenue,Carson City,NV,89701
4168,K1237,1104474620751,,Northern Nevada Restitution,Northern Nevada Restitution Ctr,,,24107,,39.5283527,-119.7799733,39.5283527,-119.7799733,2595 East 2nd Street,Reno,NV,89502
4169,K1237,1104471986433,,Northern New Hampshire,Northern New Hampshire Corr Faclty,,,167776,,44.5127391,-71.1467506,44.5127391,-71.1467506,138 East Milan Road,Berlin,NH,03570
4170,K1236,1104486500250,,Northern Oregon Regional,Northern Oregon Regional Corr Faclty,,,11628,,45.6127704,-121.2006076,45.6127704,-121.2006076,201 Webber Street,The Dalles,OR,97058
4171,K1235,1104486500390,,Northern Oregon Regional Juvenile Correction,Northern Oregon Regional Juvenile Correction Faclty,,,8917,,45.6135072,-121.2015155,45.6135072,-121.2015155,211 Webber Street,The Dalles,OR,97058
4172,K1237,1104471147685,,Northern Regional Jail and,Northern Regional Jail and Corr Faclty,,,103819,,39.9093914,-80.7293145,39.9093914,-80.7293145, ,Moundsville,WV,26041
4173,K1235,1104471237254,,Northern Regional Juvenile,Northern Regional Juvenile Detention Ctr,,,5365,,40.0714163,-80.7217809,40.0714163,-80.7217809,1000 Chapline Street,Wheeling,WV,26003
4174,K1237,1104474525461,,Northern Regional Unit,Northern Regional Unit,,,12740,,40.7277111,-74.1065842,40.7277111,-74.1065842, ,Kearny,NJ,07032
4175,K1237,1104469315723,,Northern State,Northern State Corr Faclty,,,119300,,44.9060197,-72.1913362,44.9060197,-72.1913362,2553 Glen Road,Newport,VT,05855
4176,K1237,1104474679386,,Northern,Northern State Prison,,,184786,,40.7125094,-74.1729453,40.7125094,-74.1729453,168 Frontage Road,Newark,NJ,07114
4177,K1237,1104487322033,,Northern Utah Community Correctional,Northern Utah Community Correctional Ctr,,,31738,,41.221848,-112.0079725,41.221848,-112.0079725,2445 Water Tower Way,Ogden,UT,84401
4178,K1235,1104692126121,,Northern Virginia Juvenile,Northern Virginia Juvenile Detention Ctr,,,23828,,38.8122275,-77.1355022,38.8122275,-77.1355022,200 South Whiting Street,Alexandria,VA,22304
4179,K1237,1104494301269,,Northpoint Training,Northpoint Training Ctr,,,882954,,37.7087575,-84.7430545,37.7087575,-84.7430545, Walter Reed Road,Danville,KY,40422
4180,K1236,1104692754537,,Northumberland County,Northumberland County Prison,,,4948,,40.8634841,-76.7945587,40.8634841,-76.7945587,39 North 2nd Street,Sunbury,PA,17801
4181,K1237,1104472298720,,Northwest Arkansas Community Corrections,Northwest Arkansas Community Corrections Ctr,,,6585,,36.0637377,-94.1572732,36.0637377,-94.1572732,104 East Meadow Street,Fayetteville,AR,72701
4182,K1237,1104493256186,,Northwest Community Correctional,Northwest Community Correctional Ctr,,,28604,,41.3532807,-83.6178053,41.3532807,-83.6178053,1740 East Gypsy Lane Road,Bowling Green,OH,43402
4183,K1237,110216079282,,Northwest Correctional,Northwest Correctional Complx,,,1028415,,36.4194106,-89.4539151,36.4194106,-89.4539151, Unnamed Road,Tiptonville,TN,38079
4184,K1237,1104475155068,,Northwest,Northwest Detention Ctr,,,49543,,47.2491167,-122.4214696,47.2491167,-122.4214696,1623 East J Street,Tacoma,WA,98421
4185,K1237,1104482107683,,Northwest Florida Reception,Northwest Florida Reception Ctr,,,944289,,30.5196798,-85.6591705,30.5196798,-85.6591705,4455 Sam Mitchell Drive,Chipley,FL,32428
4186,K1235,1104486635361,,Northwest Iowa Juvenile,Northwest Iowa Juvenile Detention Ctr,,,125797,,42.7540115,-95.5699263,42.7540115,-95.5699263,1231 West Cedar Loop,Cherokee,IA,51012
4187,K1235,1104699632425,,Northwest Juvenile,Northwest Juvenile Detention Ctr,,,14063,,36.4404081,-99.5156475,36.4404081,-99.5156475, West Woodward Airport,Woodward,OK,73801
4188,K1235,1104493256724,,Northwest Ohio Juvenile,Northwest Ohio Juvenile Detention Ctr,,,112847,,41.4625351,-84.3588629,41.4625351,-84.3588629,3389 24-25 Road,Stryker,OH,43557
4189,K1237,1104695436392,,Northwest Probation,Northwest Probation Detention Ctr,,,66368,,34.0178967,-85.2759158,34.0178967,-85.2759158,1030 West Girard Avenue,Cedartown,GA,30125
4190,K1236,1104699263680,,Northwest Regional Corrections,Northwest Regional Corrections Ctr,,,57747,,47.768848,-96.6285222,47.768848,-96.6285222,816 Marin Avenue,Crookston,MN,56716
4191,K1235,1104492734663,,Northwest Regional Youth,Northwest Regional Youth Ctr,,,28146,,39.2450157,-94.5219783,39.2450157,-94.5219783,4901 Northeast Barry Road,Kansas City,MO,64156
4192,K1237,1104469274988,,Northwest State,Northwest State Corr Faclty,,,299261,,44.8510106,-73.1316064,44.8510106,-73.1316064,126 County Road,Saint Albans Town,VT,05488
4193,K1235,1104474687465,,Northwest Youth Assessment,Northwest Youth Assessment Ctr,,,8364,,48.1494828,-103.6157017,48.1494828,-103.6157017,512 4th Avenue East,Williston,ND,58801
4194,K1235,1104696021607,,Northwestern Minnesota Juvenile,Northwestern Minnesota Juvenile Ctr,,,366526,,47.4772767,-94.9061742,47.4772767,-94.9061742,1231 5th Street Northwest,Bemidji,MN,56601
4195,K1236,1104691827160,,Northwestern Regional Adult,Northwestern Regional Adult Detention Ctr,,,31907,,39.1987838,-78.1445268,39.1987838,-78.1445268,143 Fort Collier Road,Winchester,VA,22603
4196,K1235,1104691827285,,Northwestern Regional Juvenile,Northwestern Regional Juvenile Detention Ctr,,,21474,,39.1998884,-78.1451639,39.1998884,-78.1451639,145 Fort Collier Road,Winchester,VA,22603
4197,K1236,1104690696787,,Norton City Administration,Norton City Administration Bldg,,,14361,,41.0237598,-81.6470706,41.0237598,-81.6470706,4060 Columbia Woods Drive,Norton,OH,44203
4198,K1237,1104492447390,,Norton,Norton Corr Faclty,,,250128,,39.8439415,-99.816152,39.8439415,-99.816152, Kansas 67,Norton,KS,67654
4199,K1236,1104492447566,,Norton County,Norton County Courthouse,,,10894,,39.8286288,-99.887663,39.8286288,-99.887663,105 South Kansas Avenue,Norton,KS,67654
4200,K1236,1104690812013,,Norwalk,Norwalk Police Dept,,,3238,,41.2442032,-82.6161224,41.2442032,-82.6161224,37 North Linwood Avenue,Norwalk,OH,44857
4201,K1236,1104474678652,,Norwalk Sheriff's,Norwalk Sheriff's Ofc,,,17599,,33.9144759,-118.0694162,33.9144759,-118.0694162,12335 Civic Center Drive,Norwalk,CA,90650
4202,K1237,1104691915156,,Nottoway Correctional,Nottoway Correctional Ctr,,,721875,,37.1848151,-78.1761685,37.1848151,-78.1761685, Unnamed Road,Burkeville,VA,23922
4203,K1236,1104699347943,,Nowata County Sheriff's,Nowata County Sheriff's Ofc,,,3981,,36.7025928,-95.6382801,36.7025928,-95.6382801,229 Maple Street,Nowata,OK,74048
4204,K1237,1104690820454,,Noxubee County Community Work,Noxubee County Community Work Ctr,,,9967,,33.1204255,-88.5678695,33.1204255,-88.5678695,212 Industrial Park Road,Macon,MS,39341
4205,K1236,1104690820593,,Noxubee County,Noxubee County Jail,,,4777,,33.1183987,-88.5682923,33.1183987,-88.5682923,63 Industrial Park Road,Macon,MS,39341
4206,K1236,1104692400198,,Nuckolls County Sheriff's,Nuckolls County Sheriff's Ofc,,,2758,,40.2038047,-98.0684548,40.2038047,-98.0684548,150 Main Street,Nelson,NE,68961
4207,K1236,1104478731509,,Nueces County,Nueces County Jail,,,26903,,27.7948049,-97.4008138,27.7948049,-97.4008138,901 Leopard Street,Corpus Christi,TX,78401
4208,K1236,1104480733018,,Nye County,Nye County Jail,,,58448,,38.0844901,-117.2508802,38.0844901,-117.2508802,101 Radar Road,Tonopah,NV,89049
4209,K1236,1104474581723,,Nye County Judicial,Nye County Judicial Ctr,,,50106,,36.2206954,-115.9863752,36.2206954,-115.9863752,1520 East Basin Avenue,Pahrump,NV,89060
4210,K1236,1104485210858,,Nye County Sheriff's Office Central Area,Nye County Sheriff's Office Central Area,,,9515,,36.9008658,-116.7664825,36.9008658,-116.7664825,426 B Avenue South,Beatty,NV,89003
4211,K1237,1104482551151,,O B Ellis Unit,O B Ellis Unit,,,720325,4714.0,30.8852432,-95.4556059,30.8849972,-95.454995, Unnamed Road,Huntsville,TX,77320
4212,K1237,1104478038025,,O L Luther Unit,O L Luther Unit,,,167264,,30.2608802,-96.056916,30.2608802,-96.056916, Luther Drive,Navasota,TX,77868
4213,K1236,1104486707539,,O'Brien County Sheriff's,O'Brien County Sheriff's Ofc,,,2841,,43.087468,-95.6265566,43.087468,-95.6265566,240 1st Street Northeast,Primghar,IA,51245
4214,K1237,110509767657,,Oahu Community Correctional,Oahu Community Correctional Ctr,,,65769,,21.3299824,-157.8847773,21.3299824,-157.8847773,2199 Kamehameha Highway,Honolulu,HI,96819
4215,K1235,1104486565759,,Oak Creek Youth,Oak Creek Youth Corr Faclty,,,51370,,44.6016902,-123.0946079,44.6016902,-123.0946079, Private Road,Albany,OR,97322
4216,K1237,1104474711367,,Oak Glen Conservation,Oak Glen Conservation Cp,,,5388,,34.0343713,-116.9057232,34.0343713,-116.9057232,41100 Pine Bench Road,Yucaipa,CA,92399
4217,K1237,1104474711368,,Oak Glen Conservation,Oak Glen Conservation Cp,,,68672,,34.0330336,-116.9060367,34.0330336,-116.9060367,41100 Pine Bench Road,Yucaipa,CA,92399
4218,K1236,1104475161695,,Oak Harbor City,Oak Harbor City Jail,,,10392,,48.2912255,-122.6471891,48.2912255,-122.6471891,860 Southeast Barrington Drive,Oak Harbor,WA,98277
4219,K1235,1101019488766,,Oak Hill Child Adolescent and Family,Oak Hill Child Adolescent and Family Ctr,,,75191,,33.6784869,-84.4097884,33.6784869,-84.4097884,2799 Metropolitan Parkway Southwest,Atlanta,GA,30315
4220,K1235,1104691744883,,Oak Ridge Juvenile Correctional,Oak Ridge Juvenile Correctional Ctr,,,24491,,37.5208304,-77.5704287,37.5208304,-77.5704287,2018 Timbers Hill Road,Richmond,VA,23235
4221,K1237,1104475040854,,Oakdale Federal Correctional,Oakdale Federal Correctional Instn,,,648134,,30.8283265,-92.6412078,30.8283265,-92.6412078,1900 East Whatley Road,Oakdale,LA,71463
4222,K1236,1104474995978,,Oakdale Police,Oakdale Police Dept,,,4327,,30.8165253,-92.661874,30.8165253,-92.661874,152 10th Street,Oakdale,LA,71463
4223,K1237,1104474718285,,Oakhill Correctional,Oakhill Correctional Instn,,,981095,46784.0,42.9606652,-89.3958882,42.9609874,-89.3976931,5212 County Highway M,Oregon,WI,53575
4224,K1235,1104690208453,,Oakland County Children's,Oakland County Children's Vlg,,,65490,,42.6603798,-83.3365592,42.6603798,-83.3365592,1200 Telegraph Road,Pontiac,MI,48341
